Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21
2011-03-16,6,12.0,21.7,0.0,,,S,S,19.0,22.0,67.0,46.0,1019.8,1018.9,0.0,1.0,13.9,21.0,No,No
2011-03-28,6,10.8,25.4,0.0,,,SSE,ENE,11.0,9.0,80.0,48.0,1026.7,1024.0,0.0,2.0,13.6,21.8,No,No
2011-03-29,6,11.7,26.5,0.0,,,SE,SE,7.0,6.0,75.0,40.0,1022.6,1018.8,1.0,3.0,16.0,25.7,No,No
2011-05-05,6,8.3,15.9,0.0,1.8,,S,SSW,20.0,17.0,56.0,48.0,1026.5,1024.6,1.0,1.0,11.4,15.1,No,No
2011-05-07,6,3.0,13.8,0.0,1.0,,SSE,NW,4.0,6.0,89.0,56.0,1019.7,1015.9,7.0,7.0,7.8,13.3,No,No
2011-05-10,6,-2.5,13.9,0.0,1.6,,W,W,9.0,15.0,76.0,43.0,1020.2,1016.0,1.0,4.0,7.3,12.4,No,Yes
2011-05-18,6,1.2,14.1,0.0,1.6,,SE,N,6.0,11.0,94.0,65.0,1030.8,1028.5,7.0,7.0,6.9,13.7,No,No
2011-06-14,6,2.6,15.5,0.0,1.8,,SSE,SSE,17.0,20.0,78.0,52.0,1027.3,1025.4,1.0,1.0,9.2,14.5,No,No
2011-06-30,6,4.4,14.3,0.0,1.2,,ESE,E,11.0,11.0,74.0,60.0,1037.5,1033.2,3.0,7.0,9.6,14.1,No,No
2011-07-16,6,-0.6,13.8,0.4,,,ESE,NE,7.0,13.0,77.0,54.0,1029.6,1024.7,7.0,5.0,5.7,13.0,No,Yes
2011-07-23,6,-1.0,15.0,0.0,,,,W,0.0,7.0,91.0,46.0,1024.3,1021.4,1.0,4.0,5.3,14.9,No,Yes
2011-07-24,6,5.2,11.3,8.2,,,ENE,ENE,9.0,11.0,99.0,82.0,1018.5,1015.3,8.0,7.0,7.7,10.6,Yes,Yes
2011-07-27,6,-3.1,12.4,0.0,,,,NNW,0.0,13.0,90.0,44.0,1029.4,1028.2,0.0,2.0,4.2,12.0,No,No
2011-08-10,6,5.9,11.7,14.8,,,NE,SSE,11.0,7.0,97.0,87.0,1008.1,1008.5,8.0,8.0,8.3,9.9,Yes,No
2011-08-26,6,0.5,14.0,0.0,,,S,WSW,9.0,15.0,63.0,39.0,1026.4,1023.7,0.0,1.0,9.2,13.2,No,No
2011-09-01,6,3.0,17.4,0.0,,,SSW,E,9.0,11.0,69.0,44.0,1026.4,1024.1,1.0,1.0,10.9,17.2,No,No
2011-09-02,6,5.9,18.9,0.0,,,ENE,NNE,13.0,20.0,65.0,44.0,1027.7,1024.2,1.0,1.0,12.0,18.4,No,No
2011-09-18,6,5.3,21.4,0.0,,,SSE,S,20.0,7.0,60.0,42.0,1017.3,1016.2,1.0,1.0,14.9,20.6,No,No
2011-09-28,6,11.2,17.0,0.0,,,NE,ENE,22.0,22.0,54.0,94.0,1004.5,997.2,8.0,8.0,16.9,14.3,No,Yes
2011-10-02,6,6.2,16.5,0.0,,,SSE,SE,20.0,24.0,66.0,40.0,1020.4,1020.2,0.0,2.0,10.5,15.7,No,No
2011-10-14,6,8.0,25.0,0.0,,,NE,NE,19.0,20.0,65.0,37.0,1015.2,1010.4,1.0,6.0,16.0,23.5,No,No
2011-10-15,6,8.0,21.5,0.0,,,WNW,W,20.0,31.0,70.0,37.0,1009.1,1008.4,1.0,6.0,15.9,20.4,No,No
2011-10-27,6,10.5,23.8,0.0,,,ENE,NE,17.0,20.0,62.0,37.0,1021.2,1017.1,5.0,5.0,14.2,22.8,No,No
2011-10-31,6,8.2,18.6,0.0,,,S,SE,22.0,20.0,55.0,44.0,1025.4,1023.3,1.0,2.0,11.5,17.9,No,No
2011-11-02,6,11.2,20.3,0.0,,,SW,SW,17.0,19.0,68.0,51.0,1016.0,1013.8,7.0,7.0,14.5,18.9,No,No
2011-11-03,6,10.8,20.4,0.0,,,SSW,SSW,19.0,22.0,56.0,42.0,1016.4,1015.6,1.0,2.0,13.5,19.2,No,No
2011-11-23,6,9.6,20.3,0.2,,,SSE,SSE,24.0,26.0,59.0,35.0,1020.4,1020.5,6.0,2.0,13.4,19.4,No,No
2011-12-04,6,8.4,18.6,0.0,,,SSE,SSE,24.0,33.0,42.0,39.0,1020.6,1020.0,3.0,3.0,13.7,17.2,No,No
2011-12-12,6,7.8,24.4,0.2,,,S,SW,17.0,19.0,52.0,27.0,1009.2,1007.3,0.0,2.0,14.2,22.7,No,No
2011-12-16,6,13.8,31.5,0.0,,,SE,ENE,15.0,13.0,52.0,28.0,1017.4,1013.9,2.0,4.0,21.2,29.7,No,No
2011-12-18,6,19.2,21.5,0.6,,,ENE,NE,17.0,20.0,65.0,75.0,1009.6,1006.2,8.0,8.0,19.5,19.8,No,Yes
2011-12-22,6,14.3,31.5,0.0,,,E,SE,17.0,11.0,58.0,30.0,1015.3,1012.0,0.0,4.0,21.5,29.5,No,No
2011-12-25,6,19.6,33.8,0.0,,,NNE,,20.0,,51.0,,1007.3,,7.0,,23.7,,No,No
2011-12-27,6,8.8,24.4,0.0,,,SSE,SSE,22.0,31.0,57.0,30.0,1013.3,1011.7,7.0,1.0,16.6,23.2,No,No
2012-01-07,6,13.5,32.7,0.0,,,ENE,NNE,17.0,24.0,47.0,16.0,1009.6,1004.9,1.0,8.0,20.8,30.9,No,Yes
2012-01-08,6,19.0,27.0,2.4,,,NNW,WNW,22.0,30.0,89.0,34.0,1002.3,1001.3,8.0,5.0,20.8,26.4,Yes,Yes
2012-01-11,6,10.9,20.0,0.6,,,SW,SW,41.0,37.0,57.0,26.0,1008.4,1012.5,4.0,3.0,14.2,18.6,No,No
2012-01-24,6,15.6,34.5,0.0,,,ENE,ENE,20.0,13.0,44.0,23.0,1017.0,1013.0,1.0,2.0,22.3,31.3,No,No
2012-02-01,6,10.2,26.3,0.0,,,SSE,SSE,30.0,19.0,44.0,22.0,1015.2,1011.9,1.0,2.0,16.0,25.3,No,No
2012-02-07,6,9.4,24.0,0.0,,,SSW,WSW,19.0,19.0,59.0,29.0,1010.4,1009.4,1.0,5.0,15.7,21.9,No,No
2012-02-24,6,15.0,35.9,0.0,,,SE,NNE,9.0,13.0,53.0,12.0,1020.5,1018.4,1.0,1.0,21.6,34.6,No,No
2012-03-02,6,14.6,22.2,0.0,,,SE,ESE,22.0,20.0,73.0,51.0,1011.8,1011.8,7.0,8.0,15.5,21.8,No,No
2012-03-04,6,15.5,23.6,15.6,,,WNW,WNW,13.0,22.0,92.0,47.0,1009.2,1010.1,8.0,5.0,17.8,22.4,Yes,No
2012-03-05,6,12.6,20.9,0.0,,,SW,SSW,20.0,17.0,74.0,51.0,1017.8,1018.6,1.0,7.0,15.2,19.1,No,No
2012-03-08,6,13.5,22.4,0.0,,,SSE,S,30.0,24.0,67.0,47.0,1019.4,1015.3,0.0,1.0,15.6,21.1,No,No
2012-03-09,6,11.2,26.0,0.0,,,S,WSW,9.0,20.0,78.0,32.0,1013.0,1011.4,1.0,1.0,16.6,24.7,No,No
2012-03-13,6,9.9,27.5,0.0,,,SE,NE,7.0,9.0,69.0,27.0,1017.8,1015.6,1.0,1.0,17.5,26.8,No,No
2012-03-21,6,16.5,21.2,0.0,,,NW,SW,24.0,22.0,65.0,38.0,1004.9,1008.1,7.0,3.0,21.2,18.5,No,No
2012-04-04,6,9.9,27.8,0.0,,,SE,NNW,9.0,7.0,57.0,34.0,1016.9,1014.3,1.0,1.0,19.9,27.3,No,No
2012-04-16,6,9.9,23.3,0.0,,,SE,SE,13.0,17.0,63.0,45.0,1024.6,1022.7,1.0,1.0,15.9,22.9,No,No
2012-04-19,6,15.3,23.3,0.4,,,ESE,E,6.0,9.0,89.0,59.0,1018.0,1014.5,8.0,3.0,17.3,21.8,No,No
2012-04-26,6,5.2,16.0,0.2,,,WSW,SSW,11.0,17.0,86.0,58.0,1023.4,1021.0,7.0,6.0,11.6,15.4,No,No
2012-05-03,6,0.9,15.4,0.0,,,SW,WSW,13.0,22.0,79.0,48.0,1023.0,1020.4,1.0,7.0,9.3,14.2,No,No
2012-05-07,6,6.3,17.6,0.2,,,ENE,NE,4.0,20.0,87.0,52.0,1018.9,1014.2,8.0,2.0,9.3,16.4,No,No
2012-05-16,6,7.9,16.6,0.0,,,SSE,ESE,11.0,4.0,78.0,49.0,1026.6,1023.7,7.0,5.0,12.2,15.7,No,No
2012-05-24,6,3.9,14.6,0.0,,,SE,ESE,13.0,15.0,69.0,54.0,1015.5,1012.7,2.0,7.0,6.2,14.2,No,Yes
2012-06-11,6,2.5,14.5,0.0,,,SSE,NNW,13.0,9.0,77.0,42.0,1025.9,1022.6,0.0,1.0,7.4,14.4,No,No
2012-06-17,6,6.2,15.1,0.0,,,WNW,WSW,13.0,19.0,88.0,60.0,1020.4,1020.7,7.0,4.0,9.7,13.2,No,No
2012-06-21,6,3.8,8.8,5.2,,,NNE,NNE,11.0,20.0,95.0,96.0,1008.4,1002.7,8.0,8.0,8.0,7.7,Yes,Yes
2012-07-10,6,7.3,11.6,16.2,,,ENE,NE,19.0,13.0,95.0,97.0,1016.9,1010.7,8.0,8.0,8.9,10.6,Yes,Yes
2012-07-15,6,2.0,11.8,4.0,,,NW,NW,11.0,17.0,85.0,81.0,1019.7,1018.8,1.0,8.0,5.9,11.1,Yes,No
2012-07-24,6,3.4,12.8,0.0,,,E,NE,6.0,15.0,85.0,63.0,1027.4,1024.0,6.0,7.0,6.9,12.2,No,No
2012-07-28,6,1.8,13.9,0.4,,,NNW,W,6.0,17.0,89.0,60.0,1021.9,1020.7,7.0,3.0,5.6,13.4,No,No
2012-08-22,6,7.7,17.6,0.0,,,E,NE,7.0,24.0,69.0,51.0,1007.6,1000.9,7.0,7.0,12.0,16.7,No,No
2012-09-01,6,0.1,15.2,0.0,,,S,WNW,13.0,7.0,68.0,50.0,1026.6,1024.0,,,9.0,14.5,No,No
2012-09-21,6,10.9,18.8,0.0,,,W,SW,19.0,28.0,81.0,55.0,1015.6,1016.2,8.0,8.0,13.7,17.2,No,No
2012-09-24,6,4.3,14.3,0.0,,,SW,SW,22.0,15.0,64.0,47.0,1018.0,1017.8,1.0,7.0,8.7,13.0,No,No
2012-09-29,6,4.6,12.7,11.0,,,W,W,28.0,28.0,65.0,59.0,1010.4,1012.7,1.0,6.0,7.3,11.8,Yes,Yes
2012-09-30,6,2.3,14.5,2.2,,,W,SW,15.0,20.0,81.0,52.0,1022.3,1023.2,8.0,8.0,8.1,13.4,Yes,No
2012-10-02,6,2.3,22.0,0.0,,,SE,NNE,7.0,4.0,67.0,52.0,1032.9,1028.4,,,13.3,21.4,No,No
2012-10-25,6,13.2,22.5,0.0,,,WNW,WSW,26.0,30.0,68.0,47.0,1008.8,1010.9,8.0,3.0,15.4,20.7,No,No
2012-11-03,6,7.3,24.0,0.0,,,SE,NE,20.0,11.0,67.0,36.0,1017.3,1014.5,,,12.1,22.4,No,No
2012-11-06,6,17.2,25.6,0.0,,,NW,SW,9.0,7.0,49.0,63.0,1008.7,1009.4,,7.0,23.2,22.0,No,Yes
2012-11-16,6,8.3,20.8,0.0,,,SE,SSE,24.0,24.0,56.0,36.0,1015.1,1013.8,2.0,,13.8,20.1,No,No
2013-01-03,6,13.2,37.7,0.0,,,SE,WNW,7.0,6.0,31.0,17.0,1015.4,1011.6,,,26.8,36.6,No,No
2013-01-05,6,21.7,38.2,0.0,,,SSE,SSE,26.0,19.0,42.0,22.0,1010.3,1011.4,,,26.8,37.0,No,No
2013-01-10,6,9.0,30.5,0.0,,,ESE,N,11.0,11.0,53.0,20.0,1007.5,1006.2,,,15.5,27.8,No,No
2013-01-19,6,13.0,27.4,0.0,,,S,SSE,24.0,24.0,56.0,28.0,1013.5,1012.5,,,16.2,25.5,No,No
2013-03-08,6,21.6,35.1,0.0,6.7,,SSE,N,11.0,11.0,55.0,28.0,1018.9,1015.9,,,24.2,33.9,No,No
2013-03-17,6,8.7,19.9,0.0,4.4,,SW,S,15.0,22.0,70.0,34.0,1022.2,1022.1,8.0,1.0,11.0,18.4,No,No
2013-03-21,6,16.2,23.6,5.8,6.2,,NNE,NNE,28.0,26.0,71.0,83.0,1007.0,1001.8,7.0,8.0,18.9,18.6,Yes,Yes
2013-03-30,6,6.6,19.8,0.0,2.0,,,NW,0.0,19.0,79.0,56.0,1017.0,1013.8,8.0,8.0,11.9,19.1,No,No
2013-04-07,6,12.1,27.6,0.0,4.0,,ENE,NNE,9.0,11.0,63.0,38.0,1024.0,1020.7,6.0,,18.5,25.9,No,No
2013-04-18,6,6.1,20.4,0.0,3.1,,S,S,17.0,22.0,68.0,45.0,1018.8,1018.8,,4.0,14.7,18.2,No,No
2013-04-21,6,4.7,20.8,0.0,2.3,,ENE,N,9.0,28.0,65.0,36.0,1014.0,1008.0,,1.0,11.5,19.4,No,Yes
2013-04-25,6,3.8,20.6,0.0,2.8,,WNW,WNW,7.0,22.0,76.0,48.0,1022.4,1019.9,,3.0,13.0,19.8,No,No
2013-05-06,6,4.1,17.1,0.0,3.0,,SE,NNE,19.0,15.0,66.0,44.0,1025.9,1022.8,,,9.0,15.9,No,No
2013-05-09,6,7.8,23.3,0.0,2.0,,SE,NNW,9.0,4.0,76.0,45.0,1030.5,1028.2,,,13.6,22.8,No,No
2013-05-16,6,6.6,15.8,0.8,0.6,,WNW,WSW,17.0,30.0,96.0,62.0,1010.4,1009.8,8.0,8.0,7.8,14.6,No,No
2013-05-19,6,0.0,15.3,0.2,1.4,,,WNW,0.0,7.0,94.0,54.0,1020.4,1017.3,,,7.5,14.6,No,No
2013-05-28,6,4.3,16.5,0.0,1.3,,ENE,NE,9.0,15.0,85.0,54.0,1029.9,1026.3,,,8.3,16.2,No,No
2013-06-05,6,9.3,13.0,0.0,0.8,,NNE,NNE,7.0,13.0,88.0,78.0,1024.0,1020.5,8.0,8.0,10.3,12.7,No,No
2013-06-16,6,-0.1,13.4,0.2,1.3,,,SSE,0.0,20.0,99.0,57.0,1021.0,1018.0,,4.0,6.1,11.9,No,No
2013-06-18,6,1.7,14.3,0.0,1.1,,SSE,SSE,13.0,22.0,88.0,61.0,1017.9,1018.0,1.0,1.0,8.4,13.2,No,No
2013-06-19,6,3.2,13.3,0.0,1.4,,SSE,ESE,11.0,15.0,80.0,50.0,1026.3,1025.0,,,7.7,12.7,No,No
2013-07-05,6,4.7,11.9,5.0,2.0,,WNW,WNW,22.0,30.0,80.0,57.0,1010.5,1012.1,,8.0,6.3,10.8,Yes,No
2013-07-19,6,11.3,13.8,10.4,1.6,,N,NNW,22.0,24.0,88.0,84.0,1006.1,1004.6,8.0,8.0,11.5,12.6,Yes,Yes
2013-07-24,6,1.9,14.2,0.0,0.7,,WSW,SSE,2.0,13.0,84.0,59.0,1031.9,1029.6,,,7.4,13.9,No,No
2013-08-13,6,2.9,14.1,0.2,3.0,,NW,NW,13.0,20.0,93.0,69.0,1014.0,1011.7,8.0,8.0,7.3,13.3,No,No
2013-09-03,6,8.8,23.9,0.0,2.1,,ESE,N,7.0,15.0,81.0,59.0,1032.7,1029.3,,,16.7,23.7,No,No
2013-09-16,6,11.1,13.6,3.0,4.1,,ENE,ENE,22.0,13.0,87.0,98.0,1008.4,1003.9,8.0,8.0,12.2,11.9,Yes,Yes
2013-09-23,6,5.7,25.1,0.0,2.9,,E,ENE,9.0,24.0,76.0,61.0,1008.5,1001.4,,,15.3,20.9,No,No
2013-09-30,6,8.0,24.5,0.0,3.4,,ENE,N,9.0,19.0,67.0,40.0,1008.9,1002.5,,8.0,13.8,21.7,No,Yes
2013-10-23,6,12.1,18.1,20.6,0.0,,WSW,WSW,28.0,24.0,83.0,61.0,1008.0,1011.2,8.0,8.0,14.1,17.2,Yes,No
2013-10-31,6,8.0,20.9,0.0,5.5,,SSE,S,20.0,15.0,65.0,49.0,1023.5,1021.6,3.0,,13.2,19.0,No,No
2013-11-26,6,10.1,29.3,0.0,5.9,,NNE,W,17.0,11.0,48.0,26.0,1015.9,1013.1,,,18.4,26.9,No,No
2013-12-15,6,10.0,29.1,0.0,7.5,,S,WSW,15.0,13.0,57.0,30.0,1019.4,1016.5,,,16.3,27.3,No,No
2014-01-05,6,6.2,25.2,0.0,6.8,,NW,NW,15.0,43.0,52.0,30.0,1007.7,1003.9,,2.0,16.8,24.1,No,No
2014-01-07,6,9.0,21.8,0.0,6.6,,SSE,SSE,30.0,33.0,50.0,38.0,1022.3,1020.1,,,14.8,19.8,No,No
2014-01-11,6,18.1,35.2,0.0,8.4,,E,SW,2.0,26.0,45.0,24.0,1017.1,1014.6,,,25.8,34.0,No,No
2014-01-15,6,21.1,43.2,0.0,13.5,,ENE,NW,7.0,19.0,37.0,12.0,1016.0,1013.2,,,30.9,41.8,No,No
2014-01-18,6,23.6,36.6,0.0,14.2,,SSE,SSW,13.0,11.0,45.0,25.0,1010.6,1008.6,,,24.3,35.6,No,No
2014-01-20,6,15.4,29.3,0.0,7.5,,SSE,SE,26.0,26.0,60.0,33.0,1009.2,1007.7,,,21.1,28.4,No,No
2014-01-22,6,13.3,29.8,0.0,7.6,,SE,S,24.0,24.0,61.0,20.0,1018.6,1016.9,2.0,,17.6,27.3,No,No
2014-01-28,6,17.7,41.2,0.0,10.1,,NE,NW,17.0,31.0,34.0,14.0,1014.8,1009.8,,,26.9,39.6,No,No
2014-02-06,6,18.5,34.1,0.0,,,ENE,NE,24.0,20.0,46.0,27.0,1016.4,1011.7,,,21.1,31.7,No,No
2014-02-20,6,9.0,21.8,3.0,,,W,WSW,19.0,24.0,76.0,37.0,1010.6,1012.1,,4.0,12.5,18.9,Yes,No
2014-02-22,6,11.6,24.9,0.0,,,S,S,28.0,26.0,62.0,38.0,1022.1,1021.1,,,15.9,23.6,No,No
2014-02-28,6,11.4,28.9,0.0,,,SE,ESE,24.0,11.0,59.0,43.0,1020.5,1018.6,,3.0,15.8,26.7,No,No
2014-03-04,6,16.5,32.3,0.0,6.6,,ESE,NW,15.0,9.0,58.0,40.0,1022.6,1018.1,,8.0,21.5,30.4,No,No
2014-03-10,6,16.1,35.3,0.0,7.7,,ESE,NW,11.0,17.0,56.0,21.0,1019.6,1017.5,1.0,1.0,20.9,34.0,No,No
2014-04-04,6,13.2,22.7,0.0,3.2,,SSE,SSE,26.0,13.0,72.0,51.0,1019.4,1017.8,,6.0,14.2,21.5,No,No
2014-04-12,6,13.9,22.6,0.0,3.9,,SSE,SSE,20.0,19.0,73.0,58.0,1017.2,1016.2,,4.0,17.5,21.0,No,No
2014-04-23,6,6.3,18.7,0.2,0.6,,SSE,W,2.0,11.0,75.0,38.0,1017.1,1013.9,,,14.3,18.2,No,No
2014-04-27,6,5.8,17.5,0.0,2.6,,SSE,ESE,22.0,15.0,64.0,47.0,1023.2,1020.6,,,11.0,16.9,No,No
2014-04-29,6,10.3,18.0,0.0,0.8,,NNE,N,13.0,15.0,75.0,98.0,1011.5,1009.3,8.0,8.0,17.2,13.9,No,Yes
2014-05-02,6,9.5,12.3,0.2,,,N,NE,17.0,11.0,87.0,86.0,1005.7,999.9,8.0,8.0,9.6,12.1,No,Yes
2014-05-19,6,9.4,21.9,0.2,,,,NE,0.0,15.0,90.0,52.0,1023.5,1019.7,7.0,,12.3,21.7,No,No
2014-05-20,6,6.6,20.7,0.8,,,,W,0.0,20.0,99.0,66.0,1021.9,1020.0,8.0,6.0,12.3,19.3,No,No
2014-05-22,6,10.3,23.3,0.4,,,,NW,0.0,26.0,92.0,45.0,1020.5,1015.6,8.0,3.0,13.2,22.5,No,Yes
2014-06-01,6,10.6,13.0,45.0,,,,NE,0.0,7.0,99.0,96.0,1017.3,1017.2,8.0,8.0,11.7,12.7,Yes,Yes
2014-06-19,6,5.8,9.4,0.0,,,ENE,NE,15.0,15.0,99.0,99.0,1026.0,1021.6,8.0,8.0,5.9,7.2,No,No
2014-06-24,6,4.7,13.1,5.2,,,WNW,WSW,30.0,35.0,95.0,54.0,998.6,1003.6,8.0,,8.3,13.0,Yes,Yes
2014-06-30,6,1.3,10.4,1.4,,,WNW,WNW,9.0,17.0,95.0,86.0,1019.8,1019.9,,8.0,5.0,9.8,Yes,No
2014-07-01,6,0.6,12.0,0.4,,,WSW,WSW,7.0,9.0,99.0,76.0,1028.3,1028.9,,8.0,6.6,11.4,No,No
2014-07-04,6,2.3,10.2,0.0,,,NNE,N,13.0,19.0,99.0,90.0,1017.9,1014.3,7.0,8.0,5.8,9.4,No,Yes
2014-07-18,6,2.4,11.6,4.8,,,SW,SW,15.0,26.0,78.0,64.0,1022.0,1023.8,,8.0,7.1,10.9,Yes,No
2014-07-19,6,-0.7,14.1,0.2,,,WSW,SE,11.0,13.0,91.0,67.0,1028.7,1028.3,,,7.1,13.8,No,No
2014-07-20,6,-2.1,13.8,0.0,,,,,0.0,0.0,99.0,60.0,1028.2,1026.2,,,2.3,13.0,No,No
2014-07-23,6,-1.8,11.2,0.2,,,SE,NNE,9.0,13.0,99.0,69.0,1024.2,1020.2,,,3.3,10.5,No,Yes
2014-08-02,6,-0.2,11.4,1.2,,,SW,ESE,7.0,9.0,80.0,59.0,1030.0,1030.4,,5.0,5.3,9.9,Yes,No
2014-08-17,6,6.9,15.1,0.0,,,SSE,SSE,28.0,28.0,76.0,61.0,1015.8,1014.2,,8.0,9.8,13.2,No,No
2014-08-19,6,8.8,15.5,0.0,,,SSE,SSE,28.0,22.0,73.0,64.0,1022.8,1021.9,,3.0,11.1,14.7,No,No
2014-08-22,6,1.7,17.3,0.0,,,SSE,ENE,9.0,17.0,80.0,54.0,1031.9,1028.1,,4.0,10.2,16.7,No,No
2014-08-24,6,6.8,16.0,0.0,,,WSW,W,17.0,17.0,81.0,48.0,1027.5,1025.8,,,10.7,15.0,No,No
2014-08-26,6,6.2,19.7,2.8,,,SE,WSW,15.0,2.0,74.0,42.0,1027.3,1024.8,,,11.5,18.8,Yes,No
2014-09-22,6,0.9,24.5,0.0,,,NE,NNE,9.0,13.0,61.0,30.0,1030.2,1026.5,,,13.7,21.2,No,No
2014-10-03,6,3.6,22.3,0.0,,,SSE,NW,15.0,7.0,73.0,39.0,1022.0,1017.4,,,12.8,21.7,No,No
2014-10-08,6,2.2,19.0,0.0,,,,WSW,0.0,13.0,83.0,50.0,1021.6,1020.7,,5.0,10.3,17.0,No,No
2014-10-12,6,8.1,31.5,0.0,,,SE,NNW,7.0,20.0,63.0,18.0,1011.2,1005.8,,,18.4,30.3,No,No
2014-11-15,6,11.3,23.2,0.0,,,SSE,WNW,17.0,6.0,58.0,29.0,1011.2,1009.1,,,13.8,22.4,No,Yes
2014-12-22,6,18.4,35.7,0.0,,,ENE,NE,13.0,19.0,37.0,14.0,1011.1,1006.4,,2.0,26.9,34.8,No,No
2014-12-23,6,18.8,30.6,0.0,,,NW,WNW,20.0,24.0,50.0,35.0,1009.2,1007.7,,8.0,24.9,29.8,No,No
2014-12-31,6,7.9,28.7,0.0,,,SSE,WNW,15.0,9.0,51.0,22.0,1015.1,1012.7,,,15.8,25.8,No,No
2015-01-11,6,13.4,29.6,2.6,,,SSE,SE,24.0,13.0,76.0,48.0,1013.5,1010.6,,4.0,19.8,27.5,Yes,No
2015-01-19,6,10.7,27.1,0.0,,,SSE,SSE,20.0,11.0,55.0,23.0,1014.9,1011.3,,,15.2,26.2,No,No
2015-01-22,6,18.0,35.7,0.0,,,NE,NNW,17.0,19.0,61.0,29.0,1011.4,1007.1,,1.0,24.7,33.9,No,No
2015-01-29,6,12.3,24.3,0.0,,,SE,S,28.0,28.0,51.0,28.0,1017.8,1015.3,,,17.3,23.4,No,No
2015-01-31,6,9.6,25.0,0.0,,,S,SW,26.0,13.0,63.0,36.0,1011.0,1009.6,,,16.2,23.4,No,No
2015-02-19,6,14.2,32.8,0.0,,,SE,WSW,9.0,9.0,71.0,24.0,1017.8,1014.8,,,20.3,30.4,No,No
2015-02-24,6,13.5,24.3,0.6,,,SSE,SSE,30.0,28.0,59.0,34.0,1017.0,1016.0,,,15.4,22.6,No,No
2015-03-16,6,9.9,26.4,0.0,,,ESE,N,9.0,20.0,68.0,35.0,1015.2,1011.7,,,14.7,25.0,No,No
2015-03-22,6,10.5,28.5,0.0,,,SE,NE,11.0,19.0,65.0,30.0,1021.7,1017.0,,,15.6,27.5,No,No
2015-03-25,6,6.2,21.2,0.0,,,WSW,NNW,9.0,17.0,72.0,39.0,1017.7,1014.2,,,10.5,19.4,No,No
2015-04-08,6,8.9,19.4,1.6,,,SSW,S,19.0,26.0,67.0,44.0,1021.2,1022.4,1.0,2.0,13.6,18.1,Yes,No
2015-04-15,6,13.6,27.3,4.2,,,E,NE,11.0,11.0,84.0,46.0,1019.5,1016.8,6.0,,17.0,26.3,Yes,No
2015-04-20,6,4.3,16.8,0.0,,,SSE,SSE,19.0,30.0,61.0,40.0,1034.9,1031.7,,,11.1,16.0,No,No
2015-04-21,6,3.8,18.8,0.0,,,SE,SSE,20.0,30.0,66.0,41.0,1031.1,1026.9,1.0,,12.9,17.6,No,No
2015-04-30,6,8.5,20.9,0.2,,,SE,E,13.0,17.0,62.0,40.0,1030.7,1027.2,,3.0,13.1,20.3,No,No
2015-05-05,6,12.4,14.8,0.6,,,NW,W,30.0,35.0,68.0,57.0,1002.3,1004.5,8.0,5.0,14.7,13.7,No,Yes
2015-05-19,6,9.1,15.1,8.0,,,WNW,NW,7.0,11.0,95.0,90.0,1014.9,1009.8,8.0,8.0,10.2,13.7,Yes,Yes
2015-05-22,6,6.3,15.5,0.0,,,SSE,SSE,20.0,26.0,68.0,58.0,1027.6,1027.6,,,11.4,14.4,No,No
2015-06-16,6,10.3,13.1,19.0,,,NNW,,6.0,0.0,97.0,93.0,1018.1,1015.4,7.0,8.0,11.4,12.9,Yes,No
2015-06-20,6,-1.5,12.7,0.0,,,,SSE,0.0,19.0,88.0,53.0,1026.8,1025.8,,5.0,5.1,11.9,No,No
2015-06-30,6,0.3,11.4,0.0,,,,WNW,0.0,2.0,89.0,56.0,1029.3,1027.4,8.0,7.0,6.4,10.5,No,No
2015-07-01,6,4.7,12.8,0.0,,,WNW,WNW,2.0,15.0,81.0,55.0,1029.3,1025.6,8.0,8.0,7.4,11.2,No,No
2015-07-08,6,-0.4,11.5,0.2,,,SE,ESE,6.0,7.0,98.0,77.0,1027.8,1026.2,8.0,8.0,4.7,10.8,No,No
2015-07-09,6,4.7,10.3,0.0,,,ESE,ENE,7.0,9.0,85.0,72.0,1027.8,1024.0,8.0,8.0,7.4,10.2,No,No
2015-07-21,6,1.6,15.2,0.0,,,NNE,NNE,17.0,24.0,83.0,63.0,1028.5,1021.9,,4.0,7.1,14.3,No,Yes
2015-08-11,6,2.4,13.7,2.2,,,NNE,N,9.0,26.0,97.0,55.0,1013.2,1008.6,8.0,1.0,4.4,12.5,Yes,Yes
2015-08-13,6,2.1,12.6,1.4,,,WNW,W,11.0,17.0,95.0,70.0,1019.4,1020.0,7.0,8.0,5.6,12.0,Yes,No
2015-08-15,6,4.5,16.5,0.2,,,,WNW,0.0,11.0,85.0,59.0,1032.0,1029.5,6.0,1.0,10.1,15.3,No,No
2015-09-19,6,5.2,19.9,0.0,,,ENE,NE,11.0,20.0,65.0,41.0,1025.9,1021.2,1.0,4.0,12.8,18.9,No,No
2015-09-20,6,5.3,22.7,0.0,,,NNE,N,11.0,20.0,67.0,31.0,1021.7,1017.3,,1.0,14.3,21.8,No,No
2015-09-30,6,5.4,18.9,0.0,,,S,S,19.0,19.0,64.0,35.0,1024.0,1021.1,1.0,1.0,12.6,18.0,No,No
